Forecasted On,Date,Store ID,Product ID,Category,Region,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Demand Forecast
27/12/23,31/12/23,S004,P0031,Electronics,South,111.27,0,Rainy,0,109.15,Winter,19.54
27/12/23,31/12/23,S004,P0159,Electronics,South,88.09,10,Sunny,0,90.84,Winter,25.42
27/12/23,31/12/23,S004,P0129,Furniture,South,123.98,20,Sunny,0,120.89,Winter,15.01
27/12/23,31/12/23,S004,P0116,Furniture,South,110.79,15,Sunny,0,113.25,Winter,19.29
27/12/23,31/12/23,S004,P0070,Electronics,South,161.14,15,Rainy,0,164.56,Winter,15.72
27/12/23,31/12/23,S004,P0171,Electronics,South,164.06,15,Rainy,1,169.11,Winter,19.55
27/12/23,31/12/23,S004,P0175,Electronics,South,124.69,10,Snowy,0,120.43,Winter,17.32
27/12/23,31/12/23,S004,P0046,Clothing,South,140.62,20,Rainy,0,140.09,Winter,14.52
27/12/23,31/12/23,S004,P0067,Furniture,South,86.38,10,Cloudy,0,82.66,Winter,20.1
27/12/23,31/12/23,S004,P0183,Electronics,South,72.16,10,Rainy,0,68.68,Winter,32.92
27/12/23,31/12/23,S004,P0166,Groceries,South,87.93,5,Sunny,0,88.01,Winter,21.2
27/12/23,31/12/23,S004,P0079,Furniture,South,102.48,20,Snowy,0,100.61,Winter,19.31
27/12/23,31/12/23,S004,P0187,Clothing,South,141.45,0,Cloudy,1,135.57,Winter,17.06
27/12/23,31/12/23,S004,P0178,Clothing,South,117.31,15,Cloudy,1,121.02,Winter,20.68
27/12/23,31/12/23,S004,P0057,Clothing,South,122.6,0,Cloudy,0,126.54,Winter,16.91
27/12/23,31/12/23,S004,P0153,Furniture,South,75.18,10,Sunny,1,74.16,Winter,31.0
27/12/23,31/12/23,S004,P0083,Toys,South,108.29,20,Snowy,0,104.92,Winter,18.56
27/12/23,31/12/23,S004,P0069,Clothing,South,199.47,0,Rainy,0,196.68,Winter,11.37
27/12/23,31/12/23,S004,P0125,Clothing,South,124.9,5,Sunny,0,128.71,Winter,17.3
27/12/23,31/12/23,S004,P0017,Toys,South,112.58,20,Rainy,0,110.97,Winter,19.04
27/12/23,31/12/23,S004,P0149,Furniture,South,140.69,20,Snowy,0,140.9,Winter,12.75
27/12/23,31/12/23,S004,P0094,Groceries,South,153.98,10,Snowy,0,154.39,Winter,12.04
27/12/23,31/12/23,S004,P0066,Clothing,South,129.02,15,Rainy,0,124.49,Winter,15.74
27/12/23,31/12/23,S004,P0061,Clothing,South,168.33,20,Snowy,0,175.2,Winter,11.49
27/12/23,31/12/23,S004,P0085,Electronics,South,130.48,10,Rainy,0,133.31,Winter,17.68
27/12/23,31/12/23,S004,P0068,Electronics,South,127.73,5,Rainy,0,124.36,Winter,18.35
27/12/23,31/12/23,S004,P0126,Clothing,South,191.35,0,Cloudy,0,197.25,Winter,9.1
27/12/23,31/12/23,S004,P0133,Clothing,South,196.55,5,Cloudy,0,205.93,Winter,9.39
27/12/23,31/12/23,S005,P0096,Toys,West,88.26,5,Cloudy,0,84.85,Winter,22.3
27/12/23,31/12/23,S005,P0016,Clothing,West,91.59,15,Sunny,0,89.43,Winter,20.65
27/12/23,31/12/23,S005,P0031,Electronics,West,112.24,20,Rainy,1,109.51,Winter,24.09
27/12/23,31/12/23,S005,P0159,Electronics,West,88.24,0,Cloudy,0,89.85,Winter,30.24
27/12/23,31/12/23,S005,P0129,Furniture,West,124.75,0,Cloudy,0,129.99,Winter,15.92
27/12/23,31/12/23,S005,P0116,Furniture,West,115.5,10,Snowy,0,117.81,Winter,19.75
27/12/23,31/12/23,S005,P0070,Electronics,West,159.14,0,Rainy,0,158.95,Winter,15.39
27/12/23,31/12/23,S005,P0171,Electronics,West,154.16,15,Rainy,0,148.38,Winter,13.59
27/12/23,31/12/23,S005,P0175,Electronics,West,120.06,0,Rainy,0,120.43,Winter,17.71
27/12/23,31/12/23,S005,P0046,Clothing,West,142.85,20,Cloudy,0,141.75,Winter,14.2
27/12/23,31/12/23,S005,P0067,Furniture,West,88.35,10,Rainy,0,87.08,Winter,21.12
27/12/23,31/12/23,S005,P0183,Electronics,West,70.8,15,Cloudy,0,72.71,Winter,35.65
27/12/23,31/12/23,S005,P0166,Groceries,West,85.0,5,Rainy,0,89.06,Winter,21.59
27/12/23,31/12/23,S005,P0079,Furniture,West,109.61,5,Rainy,0,111.91,Winter,17.49
27/12/23,31/12/23,S005,P0187,Clothing,West,145.36,5,Cloudy,0,151.69,Winter,12.64
27/12/23,31/12/23,S005,P0178,Clothing,West,121.24,20,Rainy,1,124.27,Winter,23.44
27/12/23,31/12/23,S005,P0057,Clothing,West,126.56,5,Rainy,0,129.74,Winter,17.03
27/12/23,31/12/23,S005,P0153,Furniture,West,73.46,5,Snowy,0,73.97,Winter,27.54
27/12/23,31/12/23,S005,P0083,Toys,West,111.39,0,Cloudy,0,106.23,Winter,19.18
27/12/23,31/12/23,S005,P0069,Clothing,West,209.42,20,Cloudy,0,200.66,Winter,10.77
27/12/23,31/12/23,S005,P0125,Clothing,West,125.69,20,Cloudy,0,122.66,Winter,15.27
27/12/23,31/12/23,S005,P0017,Toys,West,111.07,20,Rainy,0,113.52,Winter,17.96
27/12/23,31/12/23,S005,P0149,Furniture,West,130.91,15,Sunny,0,130.27,Winter,13.64
27/12/23,31/12/23,S005,P0094,Groceries,West,160.48,10,Snowy,0,159.68,Winter,11.63
27/12/23,31/12/23,S005,P0066,Clothing,West,131.73,5,Cloudy,0,128.19,Winter,12.76
27/12/23,31/12/23,S005,P0061,Clothing,West,176.0,0,Snowy,0,179.03,Winter,10.2
27/12/23,31/12/23,S005,P0085,Electronics,West,124.73,15,Cloudy,0,129.54,Winter,16.37
27/12/23,31/12/23,S005,P0068,Electronics,West,120.85,5,Cloudy,0,119.21,Winter,18.79
27/12/23,31/12/23,S005,P0126,Clothing,West,180.69,20,Snowy,0,186.49,Winter,10.23
27/12/23,31/12/23,S005,P0133,Clothing,West,186.13,20,Sunny,0,179.26,Winter,9.63
27/12/23,01/01/24,S001,P0096,Toys,East,82.13,5,Snowy,0,78.8,Winter,22.18
27/12/23,01/01/24,S001,P0016,Clothing,East,95.13,20,Sunny,0,90.4,Winter,19.48
27/12/23,01/01/24,S001,P0031,Electronics,East,117.27,0,Cloudy,0,120.3,Winter,20.56
27/12/23,01/01/24,S001,P0159,Electronics,East,81.56,20,Snowy,0,85.37,Winter,26.31
27/12/23,01/01/24,S001,P0129,Furniture,East,122.09,15,Snowy,0,127.62,Winter,15.16
27/12/23,01/01/24,S001,P0116,Furniture,East,107.17,0,Sunny,0,107.75,Winter,19.05
27/12/23,01/01/24,S001,P0070,Electronics,East,154.79,15,Rainy,0,157.15,Winter,14.28
27/12/23,01/01/24,S001,P0171,Electronics,East,154.69,10,Sunny,0,159.92,Winter,15.6
27/12/23,01/01/24,S001,P0175,Electronics,East,119.86,5,Sunny,1,117.87,Winter,25.01
27/12/23,01/01/24,S001,P0046,Clothing,East,139.86,10,Rainy,0,135.49,Winter,15.71
27/12/23,01/01/24,S001,P0067,Furniture,East,86.03,10,Rainy,0,82.71,Winter,20.62
27/12/23,01/01/24,S001,P0183,Electronics,East,71.21,0,Cloudy,0,69.55,Winter,34.04
27/12/23,01/01/24,S001,P0166,Groceries,East,80.92,5,Cloudy,0,80.46,Winter,21.35
27/12/23,01/01/24,S001,P0079,Furniture,East,103.03,5,Rainy,0,102.49,Winter,17.36
27/12/23,01/01/24,S001,P0187,Clothing,East,141.06,10,Rainy,0,137.18,Winter,15.1
27/12/23,01/01/24,S001,P0178,Clothing,East,125.2,5,Rainy,0,121.96,Winter,17.86
27/12/23,01/01/24,S001,P0057,Clothing,East,125.98,5,Sunny,0,121.23,Winter,14.57
27/12/23,01/01/24,S001,P0153,Furniture,East,76.17,20,Rainy,0,74.13,Winter,24.58
27/12/23,01/01/24,S001,P0083,Toys,East,110.28,5,Cloudy,0,112.03,Winter,17.66
27/12/23,01/01/24,S001,P0069,Clothing,East,194.29,15,Sunny,0,203.31,Winter,10.73
27/12/23,01/01/24,S001,P0125,Clothing,East,119.56,20,Snowy,0,124.34,Winter,15.85
27/12/23,01/01/24,S001,P0017,Toys,East,106.03,10,Cloudy,0,103.77,Winter,18.94
27/12/23,01/01/24,S001,P0149,Furniture,East,130.18,20,Snowy,1,129.75,Winter,17.79
27/12/23,01/01/24,S001,P0094,Groceries,East,157.62,10,Rainy,0,165.36,Winter,12.94
27/12/23,01/01/24,S001,P0066,Clothing,East,136.66,20,Snowy,0,133.1,Winter,14.83
27/12/23,01/01/24,S001,P0061,Clothing,East,177.58,15,Rainy,0,183.82,Winter,11.56
27/12/23,01/01/24,S001,P0085,Electronics,East,135.0,10,Sunny,0,129.57,Winter,17.21
27/12/23,01/01/24,S001,P0068,Electronics,East,125.95,10,Sunny,0,121.7,Winter,18.32
27/12/23,01/01/24,S001,P0126,Clothing,East,187.23,5,Sunny,0,183.83,Winter,9.53
27/12/23,01/01/24,S001,P0133,Clothing,East,192.64,15,Snowy,0,197.43,Winter,10.94
27/12/23,01/01/24,S002,P0096,Toys,West,87.07,15,Cloudy,1,87.45,Winter,31.4
27/12/23,01/01/24,S002,P0016,Clothing,West,95.46,15,Cloudy,0,91.44,Winter,20.38
27/12/23,01/01/24,S002,P0031,Electronics,West,119.06,0,Snowy,0,116.18,Winter,20.76
27/12/23,01/01/24,S002,P0159,Electronics,West,82.06,20,Rainy,0,79.52,Winter,28.51
27/12/23,01/01/24,S002,P0129,Furniture,West,119.85,10,Cloudy,0,125.81,Winter,17.57
27/12/23,01/01/24,S002,P0116,Furniture,West,106.55,15,Snowy,0,107.23,Winter,19.04
27/12/23,01/01/24,S002,P0070,Electronics,West,159.72,20,Cloudy,0,158.12,Winter,15.02
27/12/23,01/01/24,S002,P0171,Electronics,West,163.9,0,Sunny,1,167.45,Winter,19.52
27/12/23,01/01/24,S002,P0175,Electronics,West,120.65,20,Cloudy,0,120.07,Winter,19.34
27/12/23,01/01/24,S002,P0046,Clothing,West,141.74,5,Sunny,1,140.05,Winter,16.85
27/12/23,01/01/24,S002,P0067,Furniture,West,93.07,10,Cloudy,0,89.56,Winter,20.32
27/12/23,01/01/24,S002,P0183,Electronics,West,67.55,0,Cloudy,0,69.93,Winter,33.29
27/12/23,01/01/24,S002,P0166,Groceries,West,85.58,10,Snowy,0,88.68,Winter,20.8
27/12/23,01/01/24,S002,P0079,Furniture,West,103.94,10,Rainy,1,100.06,Winter,22.79
27/12/23,01/01/24,S002,P0187,Clothing,West,149.29,5,Snowy,0,146.34,Winter,12.05
27/12/23,01/01/24,S002,P0178,Clothing,West,118.89,0,Snowy,1,121.11,Winter,21.68
27/12/23,01/01/24,S002,P0057,Clothing,West,130.22,15,Rainy,0,132.67,Winter,16.25
27/12/23,01/01/24,S002,P0153,Furniture,West,75.86,0,Rainy,0,74.44,Winter,26.71
27/12/23,01/01/24,S002,P0083,Toys,West,109.17,0,Snowy,0,104.95,Winter,18.36
27/12/23,01/01/24,S002,P0069,Clothing,West,204.14,10,Snowy,0,210.72,Winter,10.49
27/12/23,01/01/24,S002,P0125,Clothing,West,126.8,20,Rainy,0,126.05,Winter,19.0
27/12/23,01/01/24,S002,P0017,Toys,West,112.1,0,Rainy,0,117.69,Winter,17.73
27/12/23,01/01/24,S002,P0149,Furniture,West,141.36,15,Rainy,1,134.9,Winter,19.36
27/12/23,01/01/24,S002,P0094,Groceries,West,153.35,15,Sunny,0,157.23,Winter,12.38
27/12/23,01/01/24,S002,P0066,Clothing,West,140.32,5,Sunny,0,145.46,Winter,14.38
27/12/23,01/01/24,S002,P0061,Clothing,West,163.73,20,Rainy,0,159.77,Winter,12.53
27/12/23,01/01/24,S002,P0085,Electronics,West,129.76,10,Rainy,0,131.31,Winter,19.47
27/12/23,01/01/24,S002,P0068,Electronics,West,124.95,5,Rainy,0,122.29,Winter,18.07
27/12/23,01/01/24,S002,P0126,Clothing,West,186.27,5,Rainy,0,183.87,Winter,10.52
27/12/23,01/01/24,S002,P0133,Clothing,West,182.13,5,Cloudy,0,175.53,Winter,10.74
27/12/23,01/01/24,S003,P0096,Toys,North,81.66,0,Rainy,0,81.97,Winter,22.52
27/12/23,01/01/24,S003,P0016,Clothing,North,91.46,20,Sunny,0,88.98,Winter,19.16
27/12/23,01/01/24,S003,P0031,Electronics,North,113.77,20,Snowy,1,111.66,Winter,23.94
27/12/23,01/01/24,S003,P0159,Electronics,North,85.24,20,Sunny,0,83.83,Winter,27.54
27/12/23,01/01/24,S003,P0129,Furniture,North,118.22,10,Rainy,0,121.73,Winter,16.6
27/12/23,01/01/24,S003,P0116,Furniture,North,113.22,20,Snowy,1,115.74,Winter,23.7
27/12/23,01/01/24,S003,P0070,Electronics,North,160.69,0,Rainy,1,168.19,Winter,16.9
27/12/23,01/01/24,S003,P0171,Electronics,North,159.07,5,Cloudy,1,152.82,Winter,20.41
27/12/23,01/01/24,S003,P0175,Electronics,North,122.1,20,Rainy,0,127.75,Winter,18.01
27/12/23,01/01/24,S003,P0046,Clothing,North,140.98,0,Snowy,0,142.7,Winter,15.37
27/12/23,01/01/24,S003,P0067,Furniture,North,85.71,10,Snowy,1,84.97,Winter,27.98
27/12/23,01/01/24,S003,P0183,Electronics,North,67.14,20,Sunny,0,65.43,Winter,31.74
27/12/23,01/01/24,S003,P0166,Groceries,North,86.31,20,Rainy,0,85.79,Winter,24.72
27/12/23,01/01/24,S003,P0079,Furniture,North,107.43,20,Sunny,0,104.04,Winter,17.3
27/12/23,01/01/24,S003,P0187,Clothing,North,150.78,5,Sunny,1,156.19,Winter,16.84
27/12/23,01/01/24,S003,P0178,Clothing,North,116.39,0,Snowy,0,117.69,Winter,14.92
27/12/23,01/01/24,S003,P0057,Clothing,North,128.46,15,Rainy,0,126.49,Winter,19.19
27/12/23,01/01/24,S003,P0153,Furniture,North,77.44,20,Snowy,0,80.18,Winter,25.24
27/12/23,01/01/24,S003,P0083,Toys,North,109.57,0,Snowy,0,106.7,Winter,16.25
27/12/23,01/01/24,S003,P0069,Clothing,North,203.81,5,Cloudy,0,206.37,Winter,10.89
27/12/23,01/01/24,S003,P0125,Clothing,North,122.21,20,Rainy,0,125.23,Winter,16.17
27/12/23,01/01/24,S003,P0017,Toys,North,111.99,5,Cloudy,0,112.35,Winter,18.34
27/12/23,01/01/24,S003,P0149,Furniture,North,131.41,5,Cloudy,0,130.05,Winter,14.61
27/12/23,01/01/24,S003,P0094,Groceries,North,167.17,15,Sunny,0,175.49,Winter,11.12
27/12/23,01/01/24,S003,P0066,Clothing,North,138.67,0,Cloudy,0,139.39,Winter,13.87
27/12/23,01/01/24,S003,P0061,Clothing,North,168.15,5,Snowy,0,170.89,Winter,10.28
27/12/23,01/01/24,S003,P0085,Electronics,North,126.95,10,Rainy,0,126.19,Winter,17.46
27/12/23,01/01/24,S003,P0068,Electronics,North,120.58,10,Snowy,0,124.53,Winter,20.42
27/12/23,01/01/24,S003,P0126,Clothing,North,187.16,0,Cloudy,0,189.1,Winter,9.22
27/12/23,01/01/24,S003,P0133,Clothing,North,187.05,20,Rainy,0,186.95,Winter,11.67
27/12/23,01/01/24,S004,P0096,Toys,South,84.34,15,Cloudy,0,84.08,Winter,21.77
27/12/23,01/01/24,S004,P0016,Clothing,South,97.58,20,Rainy,0,93.17,Winter,21.47
27/12/23,01/01/24,S004,P0031,Electronics,South,118.24,5,Cloudy,0,121.17,Winter,18.89
27/12/23,01/01/24,S004,P0159,Electronics,South,83.14,10,Cloudy,0,83.6,Winter,27.2
27/12/23,01/01/24,S004,P0129,Furniture,South,123.08,0,Cloudy,0,126.62,Winter,14.5
27/12/23,01/01/24,S004,P0116,Furniture,South,112.15,5,Snowy,0,114.57,Winter,16.84
27/12/23,01/01/24,S004,P0070,Electronics,South,163.7,0,Sunny,0,170.19,Winter,14.78
27/12/23,01/01/24,S004,P0171,Electronics,South,167.0,10,Cloudy,0,162.35,Winter,15.35
27/12/23,01/01/24,S004,P0175,Electronics,South,122.02,20,Cloudy,1,127.82,Winter,24.58
27/12/23,01/01/24,S004,P0046,Clothing,South,141.91,5,Sunny,0,141.61,Winter,13.55
27/12/23,01/01/24,S004,P0067,Furniture,South,85.54,5,Sunny,0,86.59,Winter,23.04
27/12/23,01/01/24,S004,P0183,Electronics,South,71.63,20,Rainy,1,74.45,Winter,45.41
27/12/23,01/01/24,S004,P0166,Groceries,South,88.02,0,Sunny,0,84.63,Winter,21.73
27/12/23,01/01/24,S004,P0079,Furniture,South,103.47,20,Rainy,0,99.42,Winter,18.54
27/12/23,01/01/24,S004,P0187,Clothing,South,138.43,20,Sunny,1,141.95,Winter,18.11
27/12/23,01/01/24,S004,P0178,Clothing,South,125.11,15,Cloudy,1,126.73,Winter,21.08
27/12/23,01/01/24,S004,P0057,Clothing,South,120.68,20,Rainy,0,124.48,Winter,16.22
27/12/23,01/01/24,S004,P0153,Furniture,South,73.47,5,Cloudy,0,70.51,Winter,23.4
27/12/23,01/01/24,S004,P0083,Toys,South,114.13,5,Sunny,0,113.75,Winter,19.48
27/12/23,01/01/24,S004,P0069,Clothing,South,204.08,20,Sunny,0,211.53,Winter,10.04
27/12/23,01/01/24,S004,P0125,Clothing,South,128.9,10,Snowy,1,134.92,Winter,20.07
27/12/23,01/01/24,S004,P0017,Toys,South,107.52,20,Rainy,0,112.52,Winter,18.8
27/12/23,01/01/24,S004,P0149,Furniture,South,140.7,10,Snowy,0,138.71,Winter,13.16
27/12/23,01/01/24,S004,P0094,Groceries,South,154.98,10,Cloudy,0,150.37,Winter,11.16
27/12/23,01/01/24,S004,P0066,Clothing,South,132.24,5,Cloudy,0,133.66,Winter,15.36
27/12/23,01/01/24,S004,P0061,Clothing,South,164.55,20,Sunny,0,158.72,Winter,10.3
27/12/23,01/01/24,S004,P0085,Electronics,South,129.44,15,Rainy,0,126.1,Winter,18.4
27/12/23,01/01/24,S004,P0068,Electronics,South,128.48,15,Rainy,0,127.6,Winter,19.13
27/12/23,01/01/24,S004,P0126,Clothing,South,176.74,10,Cloudy,0,182.75,Winter,9.69
27/12/23,01/01/24,S004,P0133,Clothing,South,196.56,5,Snowy,0,187.29,Winter,9.04
27/12/23,01/01/24,S005,P0096,Toys,West,87.97,20,Snowy,0,90.26,Winter,25.22
27/12/23,01/01/24,S005,P0016,Clothing,West,89.18,10,Rainy,0,92.39,Winter,23.41
27/12/23,01/01/24,S005,P0031,Electronics,West,115.11,5,Sunny,0,111.31,Winter,21.22
27/12/23,01/01/24,S005,P0159,Electronics,West,86.84,15,Sunny,1,84.39,Winter,39.32
27/12/23,01/01/24,S005,P0129,Furniture,West,120.92,0,Cloudy,0,123.31,Winter,16.0
27/12/23,01/01/24,S005,P0116,Furniture,West,104.75,20,Cloudy,0,99.63,Winter,18.35
27/12/23,01/01/24,S005,P0070,Electronics,West,152.82,10,Sunny,1,155.41,Winter,17.67
27/12/23,01/01/24,S005,P0171,Electronics,West,164.38,15,Rainy,0,163.5,Winter,14.76
27/12/23,01/01/24,S005,P0175,Electronics,West,120.11,20,Snowy,0,121.78,Winter,18.4
27/12/23,01/01/24,S005,P0046,Clothing,West,145.43,5,Cloudy,0,140.48,Winter,15.28
27/12/23,01/01/24,S005,P0067,Furniture,West,93.66,20,Sunny,0,96.7,Winter,23.01
27/12/23,01/01/24,S005,P0183,Electronics,West,70.14,10,Rainy,0,68.01,Winter,33.81
27/12/23,01/01/24,S005,P0166,Groceries,West,80.89,15,Snowy,0,81.36,Winter,21.94
27/12/23,01/01/24,S005,P0079,Furniture,West,101.06,5,Cloudy,0,98.5,Winter,17.54
27/12/23,01/01/24,S005,P0187,Clothing,West,146.48,15,Snowy,0,139.92,Winter,11.99
27/12/23,01/01/24,S005,P0178,Clothing,West,124.71,20,Sunny,0,129.74,Winter,16.48
27/12/23,01/01/24,S005,P0057,Clothing,West,130.58,20,Sunny,0,133.7,Winter,17.21
27/12/23,01/01/24,S005,P0153,Furniture,West,74.4,15,Cloudy,0,73.22,Winter,23.81
27/12/23,01/01/24,S005,P0083,Toys,West,115.0,15,Snowy,1,120.4,Winter,23.14
27/12/23,01/01/24,S005,P0069,Clothing,West,191.75,5,Rainy,0,182.81,Winter,10.21
27/12/23,01/01/24,S005,P0125,Clothing,West,125.28,10,Snowy,1,128.17,Winter,20.15
27/12/23,01/01/24,S005,P0017,Toys,West,114.72,15,Cloudy,1,119.15,Winter,22.84
27/12/23,01/01/24,S005,P0149,Furniture,West,133.8,20,Sunny,0,135.5,Winter,13.93
27/12/23,01/01/24,S005,P0094,Groceries,West,154.88,15,Sunny,0,154.22,Winter,11.25
27/12/23,01/01/24,S005,P0066,Clothing,West,133.33,5,Cloudy,0,133.36,Winter,13.78
27/12/23,01/01/24,S005,P0061,Clothing,West,161.97,5,Cloudy,1,158.01,Winter,15.54
27/12/23,01/01/24,S005,P0085,Electronics,West,132.27,20,Snowy,0,128.55,Winter,18.1
27/12/23,01/01/24,S005,P0068,Electronics,West,127.87,10,Cloudy,0,130.09,Winter,20.04
27/12/23,01/01/24,S005,P0126,Clothing,West,193.91,5,Cloudy,0,185.01,Winter,10.97
27/12/23,01/01/24,S005,P0133,Clothing,West,198.64,10,Cloudy,0,190.43,Winter,10.65
27/12/23,02/01/24,S001,P0096,Toys,East,88.61,20,Cloudy,0,90.24,Winter,20.98
27/12/23,02/01/24,S001,P0016,Clothing,East,95.11,0,Snowy,1,94.79,Winter,27.99
27/12/23,02/01/24,S001,P0031,Electronics,East,113.77,10,Snowy,0,114.84,Winter,20.48
27/12/23,02/01/24,S001,P0159,Electronics,East,89.13,0,Snowy,0,84.8,Winter,29.34
27/12/23,02/01/24,S001,P0129,Furniture,East,115.54,20,Cloudy,0,110.77,Winter,17.09
27/12/23,02/01/24,S001,P0116,Furniture,East,112.09,15,Snowy,0,115.9,Winter,18.98
27/12/23,02/01/24,S001,P0070,Electronics,East,165.77,10,Cloudy,0,164.55,Winter,15.07
27/12/23,02/01/24,S001,P0171,Electronics,East,152.95,10,Snowy,0,152.67,Winter,13.45
27/12/23,02/01/24,S001,P0175,Electronics,East,121.35,10,Cloudy,0,115.54,Winter,21.1
27/12/23,02/01/24,S001,P0046,Clothing,East,139.77,10,Sunny,0,143.52,Winter,13.9
27/12/23,02/01/24,S001,P0067,Furniture,East,89.85,0,Cloudy,0,92.57,Winter,19.9
27/12/23,02/01/24,S001,P0183,Electronics,East,69.22,20,Snowy,0,70.6,Winter,34.34
27/12/23,02/01/24,S001,P0166,Groceries,East,83.78,0,Snowy,0,79.59,Winter,20.78
27/12/23,02/01/24,S001,P0079,Furniture,East,103.27,15,Rainy,0,107.89,Winter,17.99
27/12/23,02/01/24,S001,P0187,Clothing,East,149.29,5,Cloudy,1,152.06,Winter,15.8
27/12/23,02/01/24,S001,P0178,Clothing,East,124.3,5,Snowy,0,121.14,Winter,15.5
27/12/23,02/01/24,S001,P0057,Clothing,East,129.37,15,Sunny,0,134.91,Winter,17.21
27/12/23,02/01/24,S001,P0153,Furniture,East,77.93,15,Cloudy,0,76.54,Winter,28.34
27/12/23,02/01/24,S001,P0083,Toys,East,111.88,10,Snowy,0,110.0,Winter,17.91
27/12/23,02/01/24,S001,P0069,Clothing,East,200.72,0,Cloudy,0,193.47,Winter,9.97
27/12/23,02/01/24,S001,P0125,Clothing,East,122.39,20,Snowy,0,123.66,Winter,14.83
27/12/23,02/01/24,S001,P0017,Toys,East,108.35,20,Cloudy,0,107.63,Winter,18.22
27/12/23,02/01/24,S001,P0149,Furniture,East,139.29,15,Snowy,0,143.92,Winter,12.86
27/12/23,02/01/24,S001,P0094,Groceries,East,163.83,15,Snowy,0,161.38,Winter,11.22
27/12/23,02/01/24,S001,P0066,Clothing,East,139.92,20,Cloudy,0,140.5,Winter,14.53
27/12/23,02/01/24,S001,P0061,Clothing,East,163.77,0,Snowy,0,159.07,Winter,10.39
27/12/23,02/01/24,S001,P0085,Electronics,East,133.53,10,Cloudy,1,132.7,Winter,23.93
27/12/23,02/01/24,S001,P0068,Electronics,East,121.05,20,Rainy,0,124.22,Winter,17.58
27/12/23,02/01/24,S001,P0126,Clothing,East,191.15,15,Cloudy,0,199.4,Winter,9.03
27/12/23,02/01/24,S001,P0133,Clothing,East,191.69,20,Rainy,0,200.45,Winter,12.04
27/12/23,02/01/24,S002,P0096,Toys,West,85.07,15,Rainy,0,84.69,Winter,22.99
27/12/23,02/01/24,S002,P0016,Clothing,West,94.76,5,Snowy,0,92.82,Winter,20.12
27/12/23,02/01/24,S002,P0031,Electronics,West,111.52,5,Rainy,1,117.07,Winter,27.98
27/12/23,02/01/24,S002,P0159,Electronics,West,82.81,15,Sunny,0,85.39,Winter,26.66
27/12/23,02/01/24,S002,P0129,Furniture,West,123.03,5,Rainy,0,123.08,Winter,14.83
27/12/23,02/01/24,S002,P0116,Furniture,West,113.6,5,Cloudy,0,117.22,Winter,16.32
27/12/23,02/01/24,S002,P0070,Electronics,West,157.83,15,Rainy,1,154.45,Winter,18.89
27/12/23,02/01/24,S002,P0171,Electronics,West,158.29,10,Rainy,0,162.76,Winter,15.39
27/12/23,02/01/24,S002,P0175,Electronics,West,117.05,20,Sunny,0,121.67,Winter,17.65
27/12/23,02/01/24,S002,P0046,Clothing,West,142.83,15,Rainy,0,149.25,Winter,16.68
27/12/23,02/01/24,S002,P0067,Furniture,West,91.24,10,Cloudy,0,90.42,Winter,23.19
27/12/23,02/01/24,S002,P0183,Electronics,West,66.72,10,Snowy,1,67.14,Winter,44.77
27/12/23,02/01/24,S002,P0166,Groceries,West,85.95,15,Cloudy,1,88.51,Winter,31.7
27/12/23,02/01/24,S002,P0079,Furniture,West,107.99,10,Cloudy,0,104.93,Winter,17.71
27/12/23,02/01/24,S002,P0187,Clothing,West,151.2,5,Cloudy,0,150.05,Winter,13.53
27/12/23,02/01/24,S002,P0178,Clothing,West,118.13,10,Cloudy,0,120.96,Winter,16.76
27/12/23,02/01/24,S002,P0057,Clothing,West,131.04,15,Sunny,0,129.28,Winter,17.19
27/12/23,02/01/24,S002,P0153,Furniture,West,78.73,15,Rainy,0,78.59,Winter,24.96
27/12/23,02/01/24,S002,P0083,Toys,West,106.76,5,Rainy,0,105.01,Winter,16.89
27/12/23,02/01/24,S002,P0069,Clothing,West,201.82,20,Cloudy,0,199.03,Winter,9.47
27/12/23,02/01/24,S002,P0125,Clothing,West,124.31,15,Rainy,1,124.84,Winter,22.13
27/12/23,02/01/24,S002,P0017,Toys,West,107.77,0,Sunny,0,110.33,Winter,19.72
27/12/23,02/01/24,S002,P0149,Furniture,West,132.16,20,Snowy,0,128.14,Winter,15.22
27/12/23,02/01/24,S002,P0094,Groceries,West,164.13,5,Sunny,0,162.6,Winter,12.35
27/12/23,02/01/24,S002,P0066,Clothing,West,135.13,0,Cloudy,1,130.54,Winter,17.76
27/12/23,02/01/24,S002,P0061,Clothing,West,167.53,0,Rainy,0,161.78,Winter,12.24
27/12/23,02/01/24,S002,P0085,Electronics,West,136.08,20,Cloudy,0,142.31,Winter,19.04
27/12/23,02/01/24,S002,P0068,Electronics,West,120.56,5,Rainy,0,119.96,Winter,19.01
27/12/23,02/01/24,S002,P0126,Clothing,West,186.49,10,Sunny,0,191.39,Winter,9.3
27/12/23,02/01/24,S002,P0133,Clothing,West,192.83,15,Cloudy,0,189.56,Winter,10.49
27/12/23,02/01/24,S003,P0096,Toys,North,82.49,0,Sunny,0,81.35,Winter,23.13
27/12/23,02/01/24,S003,P0016,Clothing,North,92.97,20,Snowy,0,89.31,Winter,23.07
27/12/23,02/01/24,S003,P0031,Electronics,North,109.63,15,Cloudy,0,107.56,Winter,20.79
27/12/23,02/01/24,S003,P0159,Electronics,North,86.53,5,Sunny,0,90.45,Winter,25.65
