Forecasted On,Date,Store ID,Product ID,Category,Region,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Demand Forecast
25/12/23,29/12/23,S004,P0031,Electronics,South,120.36,0,Cloudy,0,115.68,Winter,18.63
25/12/23,29/12/23,S004,P0159,Electronics,South,88.13,0,Rainy,1,87.86,Winter,34.24
25/12/23,29/12/23,S004,P0129,Furniture,South,120.12,0,Cloudy,1,125.5,Winter,21.63
25/12/23,29/12/23,S004,P0116,Furniture,South,113.62,15,Rainy,0,108.8,Winter,17.09
25/12/23,29/12/23,S004,P0070,Electronics,South,166.1,5,Cloudy,0,168.71,Winter,14.65
25/12/23,29/12/23,S004,P0171,Electronics,South,166.79,0,Sunny,0,159.7,Winter,13.26
25/12/23,29/12/23,S004,P0175,Electronics,South,121.15,0,Snowy,1,117.11,Winter,23.58
25/12/23,29/12/23,S004,P0046,Clothing,South,142.65,20,Rainy,1,140.44,Winter,20.05
25/12/23,29/12/23,S004,P0067,Furniture,South,91.56,15,Snowy,1,90.71,Winter,27.07
25/12/23,29/12/23,S004,P0183,Electronics,South,70.27,20,Sunny,0,70.5,Winter,30.84
25/12/23,29/12/23,S004,P0166,Groceries,South,87.92,15,Rainy,1,84.24,Winter,29.5
25/12/23,29/12/23,S004,P0079,Furniture,South,104.74,10,Cloudy,1,100.72,Winter,23.27
25/12/23,29/12/23,S004,P0187,Clothing,South,149.9,15,Snowy,0,144.06,Winter,11.92
25/12/23,29/12/23,S004,P0178,Clothing,South,117.86,20,Snowy,0,119.31,Winter,16.2
25/12/23,29/12/23,S004,P0057,Clothing,South,128.64,15,Snowy,0,126.34,Winter,15.65
25/12/23,29/12/23,S004,P0153,Furniture,South,75.13,10,Snowy,0,77.4,Winter,24.53
25/12/23,29/12/23,S004,P0083,Toys,South,110.5,20,Rainy,1,106.23,Winter,24.12
25/12/23,29/12/23,S004,P0069,Clothing,South,202.41,15,Sunny,0,211.05,Winter,10.28
25/12/23,29/12/23,S004,P0125,Clothing,South,123.88,15,Sunny,1,124.04,Winter,22.07
25/12/23,29/12/23,S004,P0017,Toys,South,110.11,5,Sunny,0,107.18,Winter,19.3
25/12/23,29/12/23,S004,P0149,Furniture,South,134.9,10,Rainy,0,135.23,Winter,15.08
25/12/23,29/12/23,S004,P0094,Groceries,South,154.28,10,Cloudy,0,151.93,Winter,12.63
25/12/23,29/12/23,S004,P0066,Clothing,South,136.34,10,Snowy,0,134.85,Winter,13.45
25/12/23,29/12/23,S004,P0061,Clothing,South,174.9,15,Rainy,0,167.82,Winter,13.05
25/12/23,29/12/23,S004,P0085,Electronics,South,128.26,15,Rainy,0,129.83,Winter,17.29
25/12/23,29/12/23,S004,P0068,Electronics,South,124.73,10,Snowy,0,127.56,Winter,20.49
25/12/23,29/12/23,S004,P0126,Clothing,South,179.92,20,Cloudy,0,183.67,Winter,10.97
25/12/23,29/12/23,S004,P0133,Clothing,South,180.69,10,Rainy,0,185.46,Winter,10.72
25/12/23,29/12/23,S005,P0096,Toys,West,87.02,15,Sunny,0,85.96,Winter,24.93
25/12/23,29/12/23,S005,P0016,Clothing,West,91.8,15,Sunny,0,91.96,Winter,20.06
25/12/23,29/12/23,S005,P0031,Electronics,West,117.18,0,Rainy,0,120.71,Winter,21.16
25/12/23,29/12/23,S005,P0159,Electronics,West,89.22,20,Cloudy,1,86.28,Winter,36.81
25/12/23,29/12/23,S005,P0129,Furniture,West,114.54,20,Cloudy,0,109.56,Winter,17.09
25/12/23,29/12/23,S005,P0116,Furniture,West,111.0,10,Rainy,0,111.63,Winter,18.51
25/12/23,29/12/23,S005,P0070,Electronics,West,166.59,5,Snowy,1,174.79,Winter,17.41
25/12/23,29/12/23,S005,P0171,Electronics,West,153.02,15,Cloudy,0,157.31,Winter,14.43
25/12/23,29/12/23,S005,P0175,Electronics,West,122.7,5,Sunny,0,119.67,Winter,17.98
25/12/23,29/12/23,S005,P0046,Clothing,West,135.07,5,Rainy,1,132.5,Winter,19.56
25/12/23,29/12/23,S005,P0067,Furniture,West,91.7,0,Sunny,0,90.92,Winter,22.74
25/12/23,29/12/23,S005,P0183,Electronics,West,71.55,0,Sunny,0,73.43,Winter,32.36
25/12/23,29/12/23,S005,P0166,Groceries,West,81.33,0,Rainy,0,81.5,Winter,25.08
25/12/23,29/12/23,S005,P0079,Furniture,West,108.97,20,Rainy,1,113.75,Winter,26.75
25/12/23,29/12/23,S005,P0187,Clothing,West,144.03,5,Rainy,0,142.4,Winter,14.73
25/12/23,29/12/23,S005,P0178,Clothing,West,116.5,10,Rainy,0,117.15,Winter,16.29
25/12/23,29/12/23,S005,P0057,Clothing,West,124.46,15,Snowy,1,129.66,Winter,19.59
25/12/23,29/12/23,S005,P0153,Furniture,West,75.84,0,Rainy,1,72.44,Winter,35.78
25/12/23,29/12/23,S005,P0083,Toys,West,109.96,20,Sunny,0,112.65,Winter,19.2
25/12/23,29/12/23,S005,P0069,Clothing,West,193.61,5,Snowy,0,187.49,Winter,9.17
25/12/23,29/12/23,S005,P0125,Clothing,West,129.34,15,Cloudy,0,124.29,Winter,15.82
25/12/23,29/12/23,S005,P0017,Toys,West,108.34,10,Cloudy,0,111.53,Winter,18.79
25/12/23,29/12/23,S005,P0149,Furniture,West,135.0,5,Sunny,0,138.17,Winter,14.66
25/12/23,29/12/23,S005,P0094,Groceries,West,163.8,0,Rainy,0,162.38,Winter,12.46
25/12/23,29/12/23,S005,P0066,Clothing,West,137.28,10,Sunny,0,134.13,Winter,13.58
25/12/23,29/12/23,S005,P0061,Clothing,West,175.53,0,Rainy,0,173.09,Winter,12.98
25/12/23,29/12/23,S005,P0085,Electronics,West,128.88,5,Snowy,1,133.95,Winter,25.12
25/12/23,29/12/23,S005,P0068,Electronics,West,128.37,15,Snowy,0,125.53,Winter,17.39
25/12/23,29/12/23,S005,P0126,Clothing,West,189.13,20,Snowy,0,186.39,Winter,10.83
25/12/23,29/12/23,S005,P0133,Clothing,West,183.58,20,Rainy,0,181.79,Winter,10.66
25/12/23,30/12/23,S001,P0096,Toys,East,82.28,10,Sunny,0,84.04,Winter,25.02
25/12/23,30/12/23,S001,P0016,Clothing,East,97.44,20,Rainy,0,100.46,Winter,24.27
25/12/23,30/12/23,S001,P0031,Electronics,East,110.47,10,Snowy,1,107.93,Winter,26.35
25/12/23,30/12/23,S001,P0159,Electronics,East,86.01,20,Rainy,0,83.8,Winter,26.75
25/12/23,30/12/23,S001,P0129,Furniture,East,123.54,10,Cloudy,0,125.94,Winter,15.14
25/12/23,30/12/23,S001,P0116,Furniture,East,112.72,20,Cloudy,1,112.79,Winter,24.39
25/12/23,30/12/23,S001,P0070,Electronics,East,159.81,15,Rainy,0,155.38,Winter,14.29
25/12/23,30/12/23,S001,P0171,Electronics,East,163.84,20,Sunny,0,157.09,Winter,15.04
25/12/23,30/12/23,S001,P0175,Electronics,East,115.61,10,Rainy,0,119.49,Winter,18.5
25/12/23,30/12/23,S001,P0046,Clothing,East,143.17,15,Sunny,1,142.92,Winter,19.03
25/12/23,30/12/23,S001,P0067,Furniture,East,91.1,15,Cloudy,0,93.9,Winter,22.1
25/12/23,30/12/23,S001,P0183,Electronics,East,70.21,5,Rainy,0,68.73,Winter,34.88
25/12/23,30/12/23,S001,P0166,Groceries,East,85.18,20,Snowy,1,83.25,Winter,27.77
25/12/23,30/12/23,S001,P0079,Furniture,East,106.85,15,Rainy,0,111.59,Winter,20.8
25/12/23,30/12/23,S001,P0187,Clothing,East,151.9,0,Cloudy,0,151.81,Winter,12.93
25/12/23,30/12/23,S001,P0178,Clothing,East,125.36,15,Cloudy,0,125.35,Winter,17.47
25/12/23,30/12/23,S001,P0057,Clothing,East,129.74,0,Rainy,0,127.72,Winter,16.07
25/12/23,30/12/23,S001,P0153,Furniture,East,76.58,20,Sunny,0,78.55,Winter,27.29
25/12/23,30/12/23,S001,P0083,Toys,East,108.72,10,Snowy,0,111.22,Winter,16.47
25/12/23,30/12/23,S001,P0069,Clothing,East,203.92,0,Cloudy,0,193.77,Winter,10.21
25/12/23,30/12/23,S001,P0125,Clothing,East,121.97,10,Sunny,0,120.76,Winter,14.65
25/12/23,30/12/23,S001,P0017,Toys,East,109.57,20,Rainy,0,104.44,Winter,18.76
25/12/23,30/12/23,S001,P0149,Furniture,East,138.27,5,Sunny,0,140.93,Winter,12.91
25/12/23,30/12/23,S001,P0094,Groceries,East,154.67,0,Rainy,0,157.26,Winter,11.47
25/12/23,30/12/23,S001,P0066,Clothing,East,137.09,15,Snowy,0,143.72,Winter,14.7
25/12/23,30/12/23,S001,P0061,Clothing,East,165.75,10,Sunny,0,164.43,Winter,11.39
25/12/23,30/12/23,S001,P0085,Electronics,East,130.17,5,Sunny,0,133.02,Winter,19.03
25/12/23,30/12/23,S001,P0068,Electronics,East,125.78,0,Rainy,0,128.09,Winter,18.26
25/12/23,30/12/23,S001,P0126,Clothing,East,178.13,15,Rainy,0,180.76,Winter,10.52
25/12/23,30/12/23,S001,P0133,Clothing,East,192.13,5,Cloudy,1,200.79,Winter,13.72
25/12/23,30/12/23,S002,P0096,Toys,West,86.04,20,Sunny,0,82.97,Winter,22.74
25/12/23,30/12/23,S002,P0016,Clothing,West,93.13,10,Snowy,0,94.45,Winter,22.78
25/12/23,30/12/23,S002,P0031,Electronics,West,118.94,10,Snowy,1,122.24,Winter,28.1
25/12/23,30/12/23,S002,P0159,Electronics,West,82.42,15,Cloudy,1,78.55,Winter,36.01
25/12/23,30/12/23,S002,P0129,Furniture,West,117.49,10,Cloudy,0,118.46,Winter,14.49
25/12/23,30/12/23,S002,P0116,Furniture,West,104.67,0,Snowy,0,101.99,Winter,18.97
25/12/23,30/12/23,S002,P0070,Electronics,West,153.07,10,Snowy,0,156.58,Winter,14.24
25/12/23,30/12/23,S002,P0171,Electronics,West,159.57,15,Rainy,0,157.7,Winter,13.94
25/12/23,30/12/23,S002,P0175,Electronics,West,120.75,20,Rainy,0,117.35,Winter,18.74
25/12/23,30/12/23,S002,P0046,Clothing,West,135.04,15,Snowy,0,136.38,Winter,13.65
25/12/23,30/12/23,S002,P0067,Furniture,West,91.74,15,Rainy,1,92.05,Winter,28.32
25/12/23,30/12/23,S002,P0183,Electronics,West,73.22,0,Cloudy,0,70.41,Winter,32.79
25/12/23,30/12/23,S002,P0166,Groceries,West,84.7,20,Cloudy,0,85.83,Winter,21.64
25/12/23,30/12/23,S002,P0079,Furniture,West,101.15,5,Sunny,0,98.17,Winter,19.95
25/12/23,30/12/23,S002,P0187,Clothing,West,141.39,0,Cloudy,0,146.66,Winter,11.95
25/12/23,30/12/23,S002,P0178,Clothing,West,114.34,15,Snowy,0,110.96,Winter,17.02
25/12/23,30/12/23,S002,P0057,Clothing,West,127.13,20,Sunny,0,130.5,Winter,14.88
25/12/23,30/12/23,S002,P0153,Furniture,West,72.84,5,Sunny,0,74.01,Winter,25.26
25/12/23,30/12/23,S002,P0083,Toys,West,105.98,5,Sunny,0,104.61,Winter,19.66
25/12/23,30/12/23,S002,P0069,Clothing,West,197.92,5,Sunny,1,193.89,Winter,13.35
25/12/23,30/12/23,S002,P0125,Clothing,West,125.57,0,Cloudy,0,131.43,Winter,17.46
25/12/23,30/12/23,S002,P0017,Toys,West,106.29,15,Sunny,0,104.69,Winter,17.81
25/12/23,30/12/23,S002,P0149,Furniture,West,133.1,0,Sunny,0,138.21,Winter,14.5
25/12/23,30/12/23,S002,P0094,Groceries,West,153.11,5,Snowy,0,153.5,Winter,10.82
25/12/23,30/12/23,S002,P0066,Clothing,West,132.83,0,Cloudy,1,137.36,Winter,17.35
25/12/23,30/12/23,S002,P0061,Clothing,West,172.08,20,Sunny,1,169.17,Winter,13.11
25/12/23,30/12/23,S002,P0085,Electronics,West,131.48,15,Sunny,0,131.87,Winter,16.76
25/12/23,30/12/23,S002,P0068,Electronics,West,126.36,0,Cloudy,0,120.69,Winter,19.67
25/12/23,30/12/23,S002,P0126,Clothing,West,192.53,0,Rainy,0,192.4,Winter,11.17
25/12/23,30/12/23,S002,P0133,Clothing,West,180.8,20,Sunny,0,175.76,Winter,9.3
25/12/23,30/12/23,S003,P0096,Toys,North,81.52,15,Sunny,0,80.49,Winter,25.26
25/12/23,30/12/23,S003,P0016,Clothing,North,91.29,10,Sunny,0,90.58,Winter,19.01
25/12/23,30/12/23,S003,P0031,Electronics,North,112.91,0,Rainy,0,111.28,Winter,22.29
25/12/23,30/12/23,S003,P0159,Electronics,North,88.3,15,Cloudy,0,90.31,Winter,25.23
25/12/23,30/12/23,S003,P0129,Furniture,North,120.0,15,Rainy,1,119.28,Winter,21.19
25/12/23,30/12/23,S003,P0116,Furniture,North,105.32,20,Sunny,0,106.39,Winter,18.99
25/12/23,30/12/23,S003,P0070,Electronics,North,156.76,5,Snowy,0,154.22,Winter,13.58
25/12/23,30/12/23,S003,P0171,Electronics,North,165.7,0,Rainy,0,169.96,Winter,14.87
25/12/23,30/12/23,S003,P0175,Electronics,North,117.42,10,Snowy,1,111.94,Winter,22.67
25/12/23,30/12/23,S003,P0046,Clothing,North,137.21,5,Rainy,0,143.28,Winter,16.52
25/12/23,30/12/23,S003,P0067,Furniture,North,90.99,0,Rainy,0,91.46,Winter,22.08
25/12/23,30/12/23,S003,P0183,Electronics,North,66.53,10,Rainy,0,67.2,Winter,33.97
25/12/23,30/12/23,S003,P0166,Groceries,North,85.58,10,Sunny,1,83.41,Winter,27.25
25/12/23,30/12/23,S003,P0079,Furniture,North,101.54,10,Snowy,0,105.03,Winter,20.34
25/12/23,30/12/23,S003,P0187,Clothing,North,144.56,20,Cloudy,0,142.58,Winter,12.53
25/12/23,30/12/23,S003,P0178,Clothing,North,116.79,20,Snowy,0,113.28,Winter,16.69
25/12/23,30/12/23,S003,P0057,Clothing,North,129.82,0,Rainy,0,129.68,Winter,19.36
25/12/23,30/12/23,S003,P0153,Furniture,North,71.49,0,Cloudy,0,74.35,Winter,25.1
25/12/23,30/12/23,S003,P0083,Toys,North,114.38,15,Sunny,0,111.71,Winter,19.66
25/12/23,30/12/23,S003,P0069,Clothing,North,195.0,5,Snowy,0,186.25,Winter,9.49
25/12/23,30/12/23,S003,P0125,Clothing,North,125.7,10,Rainy,0,121.39,Winter,19.09
25/12/23,30/12/23,S003,P0017,Toys,North,109.43,5,Cloudy,0,111.16,Winter,18.79
25/12/23,30/12/23,S003,P0149,Furniture,North,136.18,0,Rainy,0,130.87,Winter,12.71
25/12/23,30/12/23,S003,P0094,Groceries,North,154.9,10,Rainy,0,151.19,Winter,11.64
25/12/23,30/12/23,S003,P0066,Clothing,North,130.56,15,Sunny,0,132.78,Winter,14.44
25/12/23,30/12/23,S003,P0061,Clothing,North,173.42,20,Sunny,0,170.63,Winter,10.88
25/12/23,30/12/23,S003,P0085,Electronics,North,124.87,10,Sunny,0,122.07,Winter,16.41
25/12/23,30/12/23,S003,P0068,Electronics,North,127.32,0,Rainy,1,125.86,Winter,27.03
25/12/23,30/12/23,S003,P0126,Clothing,North,185.57,5,Snowy,1,192.76,Winter,12.63
25/12/23,30/12/23,S003,P0133,Clothing,North,189.0,5,Cloudy,1,183.34,Winter,12.88
25/12/23,30/12/23,S004,P0096,Toys,South,81.01,5,Sunny,0,83.04,Winter,22.38
25/12/23,30/12/23,S004,P0016,Clothing,South,95.26,20,Rainy,0,92.07,Winter,20.81
25/12/23,30/12/23,S004,P0031,Electronics,South,113.46,0,Sunny,0,113.63,Winter,18.93
25/12/23,30/12/23,S004,P0159,Electronics,South,80.9,20,Rainy,0,83.82,Winter,25.68
25/12/23,30/12/23,S004,P0129,Furniture,South,122.89,5,Rainy,0,127.17,Winter,14.68
25/12/23,30/12/23,S004,P0116,Furniture,South,111.18,20,Sunny,0,115.4,Winter,19.46
25/12/23,30/12/23,S004,P0070,Electronics,South,154.04,0,Cloudy,0,155.3,Winter,14.5
25/12/23,30/12/23,S004,P0171,Electronics,South,156.85,10,Cloudy,0,149.07,Winter,15.15
25/12/23,30/12/23,S004,P0175,Electronics,South,121.08,10,Rainy,0,115.09,Winter,18.15
25/12/23,30/12/23,S004,P0046,Clothing,South,141.52,5,Snowy,0,134.67,Winter,13.79
25/12/23,30/12/23,S004,P0067,Furniture,South,93.77,5,Rainy,1,92.78,Winter,30.16
25/12/23,30/12/23,S004,P0183,Electronics,South,69.21,20,Cloudy,0,70.98,Winter,32.29
25/12/23,30/12/23,S004,P0166,Groceries,South,82.52,20,Cloudy,1,78.42,Winter,27.93
25/12/23,30/12/23,S004,P0079,Furniture,South,101.5,0,Cloudy,0,103.92,Winter,18.62
25/12/23,30/12/23,S004,P0187,Clothing,South,146.75,15,Cloudy,0,141.72,Winter,12.34
25/12/23,30/12/23,S004,P0178,Clothing,South,124.76,10,Rainy,0,125.05,Winter,17.12
25/12/23,30/12/23,S004,P0057,Clothing,South,126.56,20,Rainy,0,122.9,Winter,15.93
25/12/23,30/12/23,S004,P0153,Furniture,South,78.7,15,Sunny,0,75.56,Winter,28.23
25/12/23,30/12/23,S004,P0083,Toys,South,114.18,10,Snowy,0,112.44,Winter,17.38
25/12/23,30/12/23,S004,P0069,Clothing,South,198.53,5,Snowy,0,196.63,Winter,10.84
25/12/23,30/12/23,S004,P0125,Clothing,South,129.75,20,Sunny,0,124.7,Winter,17.01
25/12/23,30/12/23,S004,P0017,Toys,South,106.7,5,Cloudy,0,107.49,Winter,17.7
25/12/23,30/12/23,S004,P0149,Furniture,South,128.9,20,Sunny,0,125.94,Winter,14.71
25/12/23,30/12/23,S004,P0094,Groceries,South,153.59,20,Rainy,0,159.14,Winter,11.97
25/12/23,30/12/23,S004,P0066,Clothing,South,134.75,0,Rainy,0,138.1,Winter,16.05
25/12/23,30/12/23,S004,P0061,Clothing,South,177.07,5,Cloudy,0,173.72,Winter,12.07
25/12/23,30/12/23,S004,P0085,Electronics,South,129.15,10,Cloudy,0,124.48,Winter,18.55
25/12/23,30/12/23,S004,P0068,Electronics,South,124.94,10,Sunny,0,125.28,Winter,18.9
25/12/23,30/12/23,S004,P0126,Clothing,South,182.6,0,Cloudy,0,180.64,Winter,9.35
25/12/23,30/12/23,S004,P0133,Clothing,South,191.76,0,Cloudy,0,190.57,Winter,10.29
25/12/23,30/12/23,S005,P0096,Toys,West,87.42,0,Cloudy,0,85.63,Winter,24.26
25/12/23,30/12/23,S005,P0016,Clothing,West,90.23,15,Cloudy,0,88.87,Winter,19.86
25/12/23,30/12/23,S005,P0031,Electronics,West,111.02,0,Cloudy,0,109.2,Winter,20.46
25/12/23,30/12/23,S005,P0159,Electronics,West,87.15,10,Cloudy,1,84.67,Winter,33.1
25/12/23,30/12/23,S005,P0129,Furniture,West,121.79,15,Sunny,0,126.68,Winter,17.24
25/12/23,30/12/23,S005,P0116,Furniture,West,115.19,15,Snowy,0,116.65,Winter,19.41
25/12/23,30/12/23,S005,P0070,Electronics,West,155.18,0,Snowy,0,148.36,Winter,15.31
25/12/23,30/12/23,S005,P0171,Electronics,West,153.01,10,Sunny,0,155.63,Winter,13.79
25/12/23,30/12/23,S005,P0175,Electronics,West,119.61,10,Cloudy,0,114.81,Winter,17.74
25/12/23,30/12/23,S005,P0046,Clothing,West,135.48,5,Sunny,1,133.81,Winter,18.74
25/12/23,30/12/23,S005,P0067,Furniture,West,91.35,20,Cloudy,0,87.82,Winter,21.15
25/12/23,30/12/23,S005,P0183,Electronics,West,67.45,0,Snowy,0,64.53,Winter,36.07
25/12/23,30/12/23,S005,P0166,Groceries,West,84.93,0,Rainy,1,86.35,Winter,27.96
25/12/23,30/12/23,S005,P0079,Furniture,West,101.32,5,Snowy,0,96.73,Winter,19.3
25/12/23,30/12/23,S005,P0187,Clothing,West,149.14,10,Sunny,0,142.87,Winter,12.2
25/12/23,30/12/23,S005,P0178,Clothing,West,122.28,15,Sunny,1,123.66,Winter,21.04
25/12/23,30/12/23,S005,P0057,Clothing,West,118.82,10,Cloudy,0,121.12,Winter,14.42
25/12/23,30/12/23,S005,P0153,Furniture,West,77.49,15,Sunny,0,80.88,Winter,27.61
25/12/23,30/12/23,S005,P0083,Toys,West,110.26,5,Snowy,0,105.88,Winter,16.53
25/12/23,30/12/23,S005,P0069,Clothing,West,206.41,10,Cloudy,1,206.11,Winter,14.19
25/12/23,30/12/23,S005,P0125,Clothing,West,127.79,15,Rainy,0,132.38,Winter,18.45
25/12/23,30/12/23,S005,P0017,Toys,West,109.87,5,Cloudy,1,106.77,Winter,24.6
25/12/23,30/12/23,S005,P0149,Furniture,West,133.73,0,Sunny,0,129.03,Winter,13.99
25/12/23,30/12/23,S005,P0094,Groceries,West,160.71,20,Sunny,0,161.24,Winter,11.3
25/12/23,30/12/23,S005,P0066,Clothing,West,135.75,0,Cloudy,1,141.68,Winter,18.13
25/12/23,30/12/23,S005,P0061,Clothing,West,175.74,10,Sunny,0,178.64,Winter,11.81
25/12/23,30/12/23,S005,P0085,Electronics,West,127.33,20,Sunny,1,130.57,Winter,23.69
25/12/23,30/12/23,S005,P0068,Electronics,West,122.91,5,Sunny,0,123.22,Winter,19.72
25/12/23,30/12/23,S005,P0126,Clothing,West,190.81,15,Rainy,1,187.89,Winter,13.11
25/12/23,30/12/23,S005,P0133,Clothing,West,186.85,10,Cloudy,0,180.79,Winter,9.38
25/12/23,31/12/23,S001,P0096,Toys,East,85.63,10,Sunny,0,86.42,Winter,21.45
25/12/23,31/12/23,S001,P0016,Clothing,East,94.07,0,Sunny,1,94.94,Winter,28.97
25/12/23,31/12/23,S001,P0031,Electronics,East,117.43,15,Cloudy,0,118.08,Winter,21.56
25/12/23,31/12/23,S001,P0159,Electronics,East,81.76,15,Rainy,0,81.8,Winter,27.26
25/12/23,31/12/23,S001,P0129,Furniture,East,116.28,20,Cloudy,0,113.3,Winter,14.42
25/12/23,31/12/23,S001,P0116,Furniture,East,111.84,0,Rainy,0,115.47,Winter,17.36
25/12/23,31/12/23,S001,P0070,Electronics,East,153.41,0,Cloudy,1,156.41,Winter,20.37
25/12/23,31/12/23,S001,P0171,Electronics,East,165.13,0,Rainy,0,164.48,Winter,15.13
25/12/23,31/12/23,S001,P0175,Electronics,East,114.29,5,Snowy,0,115.8,Winter,18.47
25/12/23,31/12/23,S001,P0046,Clothing,East,134.67,5,Sunny,1,138.55,Winter,19.98
25/12/23,31/12/23,S001,P0067,Furniture,East,92.45,15,Snowy,0,89.43,Winter,21.04
25/12/23,31/12/23,S001,P0183,Electronics,East,72.3,20,Sunny,0,72.45,Winter,34.84
25/12/23,31/12/23,S001,P0166,Groceries,East,85.24,10,Rainy,0,85.33,Winter,20.78
25/12/23,31/12/23,S001,P0079,Furniture,East,105.76,20,Sunny,0,105.64,Winter,20.28
25/12/23,31/12/23,S001,P0187,Clothing,East,145.02,0,Snowy,1,138.36,Winter,16.63
25/12/23,31/12/23,S001,P0178,Clothing,East,119.62,0,Rainy,0,123.66,Winter,17.91
25/12/23,31/12/23,S001,P0057,Clothing,East,129.26,10,Snowy,1,127.36,Winter,19.09
25/12/23,31/12/23,S001,P0153,Furniture,East,76.5,0,Sunny,0,77.34,Winter,26.34
25/12/23,31/12/23,S001,P0083,Toys,East,115.05,5,Snowy,0,115.11,Winter,18.07
25/12/23,31/12/23,S001,P0069,Clothing,East,203.54,5,Cloudy,0,197.82,Winter,9.25
25/12/23,31/12/23,S001,P0125,Clothing,East,120.25,20,Sunny,0,122.84,Winter,16.63
25/12/23,31/12/23,S001,P0017,Toys,East,114.39,5,Snowy,1,120.01,Winter,25.38
25/12/23,31/12/23,S001,P0149,Furniture,East,138.9,20,Snowy,0,139.42,Winter,14.5
25/12/23,31/12/23,S001,P0094,Groceries,East,163.14,15,Cloudy,0,155.2,Winter,11.54
25/12/23,31/12/23,S001,P0066,Clothing,East,139.95,15,Cloudy,0,145.81,Winter,13.09
25/12/23,31/12/23,S001,P0061,Clothing,East,165.31,0,Sunny,0,163.18,Winter,10.41
25/12/23,31/12/23,S001,P0085,Electronics,East,131.42,20,Snowy,1,133.84,Winter,21.93
25/12/23,31/12/23,S001,P0068,Electronics,East,124.98,10,Cloudy,0,119.17,Winter,20.52
25/12/23,31/12/23,S001,P0126,Clothing,East,175.85,20,Snowy,0,178.74,Winter,10.18
25/12/23,31/12/23,S001,P0133,Clothing,East,196.29,10,Rainy,0,186.53,Winter,11.57
25/12/23,31/12/23,S002,P0096,Toys,West,84.17,10,Snowy,1,81.09,Winter,28.66
25/12/23,31/12/23,S002,P0016,Clothing,West,91.42,10,Sunny,1,95.08,Winter,26.57
25/12/23,31/12/23,S002,P0031,Electronics,West,116.02,20,Snowy,1,114.39,Winter,28.32
25/12/23,31/12/23,S002,P0159,Electronics,West,85.96,0,Snowy,0,84.37,Winter,26.28
25/12/23,31/12/23,S002,P0129,Furniture,West,120.86,5,Sunny,0,119.39,Winter,15.28
25/12/23,31/12/23,S002,P0116,Furniture,West,105.33,10,Rainy,0,100.94,Winter,19.09
25/12/23,31/12/23,S002,P0070,Electronics,West,152.84,15,Rainy,0,147.87,Winter,13.57
25/12/23,31/12/23,S002,P0171,Electronics,West,154.3,10,Rainy,0,150.04,Winter,13.23
25/12/23,31/12/23,S002,P0175,Electronics,West,120.96,15,Sunny,0,126.08,Winter,18.99
25/12/23,31/12/23,S002,P0046,Clothing,West,146.13,10,Sunny,0,141.1,Winter,12.76
25/12/23,31/12/23,S002,P0067,Furniture,West,86.54,5,Snowy,0,90.49,Winter,22.64
25/12/23,31/12/23,S002,P0183,Electronics,West,69.61,10,Snowy,1,71.01,Winter,46.56
25/12/23,31/12/23,S002,P0166,Groceries,West,83.92,0,Cloudy,0,82.29,Winter,21.2
25/12/23,31/12/23,S002,P0079,Furniture,West,101.83,5,Cloudy,0,96.79,Winter,20.48
25/12/23,31/12/23,S002,P0187,Clothing,West,144.71,5,Sunny,1,142.2,Winter,16.14
25/12/23,31/12/23,S002,P0178,Clothing,West,121.12,5,Rainy,0,119.6,Winter,15.98
25/12/23,31/12/23,S002,P0057,Clothing,West,124.16,5,Rainy,0,118.52,Winter,18.01
25/12/23,31/12/23,S002,P0153,Furniture,West,75.84,20,Sunny,0,77.39,Winter,25.14
25/12/23,31/12/23,S002,P0083,Toys,West,110.65,0,Cloudy,0,107.29,Winter,17.54
25/12/23,31/12/23,S002,P0069,Clothing,West,207.47,20,Cloudy,0,214.71,Winter,9.94
25/12/23,31/12/23,S002,P0125,Clothing,West,124.58,0,Rainy,0,124.2,Winter,17.96
25/12/23,31/12/23,S002,P0017,Toys,West,107.01,20,Sunny,0,109.54,Winter,19.68
25/12/23,31/12/23,S002,P0149,Furniture,West,135.91,0,Sunny,0,133.0,Winter,12.9
25/12/23,31/12/23,S002,P0094,Groceries,West,166.38,0,Snowy,0,161.38,Winter,12.2
25/12/23,31/12/23,S002,P0066,Clothing,West,132.76,15,Rainy,1,135.35,Winter,21.17
25/12/23,31/12/23,S002,P0061,Clothing,West,167.17,15,Rainy,0,159.5,Winter,11.73
25/12/23,31/12/23,S002,P0085,Electronics,West,127.97,5,Rainy,1,131.34,Winter,22.73
25/12/23,31/12/23,S002,P0068,Electronics,West,119.7,5,Sunny,0,119.02,Winter,19.89
25/12/23,31/12/23,S002,P0126,Clothing,West,188.4,15,Sunny,0,189.44,Winter,9.1
25/12/23,31/12/23,S002,P0133,Clothing,West,185.26,0,Snowy,0,176.6,Winter,10.9
25/12/23,31/12/23,S003,P0096,Toys,North,84.78,0,Rainy,0,84.56,Winter,21.97
25/12/23,31/12/23,S003,P0016,Clothing,North,92.72,10,Snowy,0,97.27,Winter,19.43
25/12/23,31/12/23,S003,P0031,Electronics,North,116.4,20,Rainy,1,119.5,Winter,27.76
25/12/23,31/12/23,S003,P0159,Electronics,North,87.71,15,Snowy,0,91.95,Winter,29.66
