year,month,store_id,product_id,category,total_units_sold,avg_inventory_held,turnover_ratio
2022,7,S004,P0069,Clothing,2863,132.0,21.0
2022,7,S004,P0070,Electronics,2737,137.0,19.0
2022,7,S004,P0079,Furniture,2541,133.0,19.0
2022,7,S004,P0083,Toys,2659,130.0,20.0
2022,7,S004,P0085,Electronics,2837,147.0,19.0
2022,7,S004,P0094,Groceries,3701,171.0,21.0
2022,7,S004,P0096,Toys,2877,154.0,18.0
2022,7,S004,P0116,Furniture,2576,135.0,19.0
2022,7,S004,P0125,Clothing,2785,133.0,20.0
2022,7,S004,P0126,Clothing,2808,145.0,19.0
2022,7,S004,P0129,Furniture,2711,134.0,20.0
2022,7,S004,P0133,Clothing,2820,142.0,19.0
2022,7,S004,P0149,Furniture,2738,132.0,20.0
2022,7,S004,P0153,Furniture,2933,138.0,21.0
2022,7,S004,P0159,Electronics,2798,145.0,19.0
2022,7,S004,P0166,Groceries,3510,165.0,21.0
2022,7,S004,P0171,Electronics,2973,151.0,19.0
2022,7,S004,P0175,Electronics,2970,150.0,19.0
2022,7,S004,P0178,Clothing,2816,143.0,19.0
2022,7,S004,P0183,Electronics,2724,142.0,19.0
2022,7,S004,P0187,Clothing,2967,152.0,19.0
2022,7,S005,P0016,Clothing,2953,147.0,20.0
2022,7,S005,P0017,Toys,3045,152.0,20.0
2022,7,S005,P0031,Electronics,2398,132.0,18.0
2022,7,S005,P0046,Clothing,3200,147.0,21.0
2022,7,S005,P0057,Clothing,2645,133.0,19.0
2022,7,S005,P0061,Clothing,2951,144.0,20.0
2022,7,S005,P0066,Clothing,2774,136.0,20.0
2022,7,S005,P0067,Furniture,3035,152.0,19.0
2022,7,S005,P0068,Electronics,2709,138.0,19.0
2022,7,S005,P0069,Clothing,2842,145.0,19.0
2022,7,S005,P0070,Electronics,3058,146.0,20.0
2022,7,S005,P0079,Furniture,2486,139.0,17.0
2022,7,S005,P0083,Toys,2661,134.0,19.0
2022,7,S005,P0085,Electronics,2643,137.0,19.0
2022,7,S005,P0094,Groceries,3712,169.0,21.0
2022,7,S005,P0096,Toys,2734,144.0,18.0
2022,7,S005,P0116,Furniture,2596,121.0,21.0
2022,7,S005,P0125,Clothing,2708,136.0,19.0
2022,7,S005,P0126,Clothing,2851,147.0,19.0
2022,7,S005,P0129,Furniture,2765,129.0,21.0
2022,7,S005,P0133,Clothing,2717,134.0,20.0
2022,7,S005,P0149,Furniture,2731,136.0,20.0
2022,7,S005,P0153,Furniture,2805,133.0,21.0
2022,7,S005,P0159,Electronics,2692,135.0,19.0
2022,7,S005,P0166,Groceries,3459,167.0,20.0
2022,7,S005,P0171,Electronics,2418,129.0,18.0
2022,7,S005,P0175,Electronics,2462,128.0,19.0
2022,7,S005,P0178,Clothing,2971,138.0,21.0
2022,7,S005,P0183,Electronics,2712,142.0,19.0
2022,7,S005,P0187,Clothing,2945,149.0,19.0
2022,8,S001,P0016,Clothing,3065,149.0,20.0
2022,8,S001,P0017,Toys,2982,153.0,19.0
2022,8,S001,P0031,Electronics,2350,132.0,17.0
2022,8,S001,P0046,Clothing,3057,146.0,20.0
2022,8,S001,P0057,Clothing,3310,154.0,21.0
2022,8,S001,P0061,Clothing,2657,139.0,19.0
2022,8,S001,P0066,Clothing,2544,121.0,21.0
2022,8,S001,P0067,Furniture,2696,137.0,19.0
2022,8,S001,P0068,Electronics,2538,130.0,19.0
2022,8,S001,P0069,Clothing,3203,146.0,21.0
2022,8,S001,P0070,Electronics,2699,133.0,20.0
2022,8,S001,P0079,Furniture,3183,159.0,20.0
2022,8,S001,P0083,Toys,2792,133.0,20.0
2022,8,S001,P0085,Electronics,2656,133.0,19.0
2022,8,S001,P0094,Groceries,2793,145.0,19.0
2022,8,S001,P0096,Toys,3269,155.0,21.0
2022,8,S001,P0116,Furniture,2891,143.0,20.0
2022,8,S001,P0125,Clothing,3130,159.0,19.0
2022,8,S001,P0126,Clothing,3061,151.0,20.0
2022,8,S001,P0129,Furniture,3168,142.0,22.0
2022,8,S001,P0133,Clothing,2644,135.0,19.0
2022,8,S001,P0149,Furniture,2746,139.0,19.0
2022,8,S001,P0153,Furniture,2633,134.0,19.0
2022,8,S001,P0159,Electronics,2537,137.0,18.0
2022,8,S001,P0166,Groceries,2827,142.0,19.0
2022,8,S001,P0171,Electronics,2990,149.0,20.0
2022,8,S001,P0175,Electronics,2894,138.0,20.0
2022,8,S001,P0178,Clothing,2661,146.0,18.0
2022,8,S001,P0183,Electronics,2828,140.0,20.0
2022,8,S001,P0187,Clothing,2823,147.0,19.0
2022,8,S002,P0016,Clothing,2747,141.0,19.0
2022,8,S002,P0017,Toys,3249,159.0,20.0
2022,8,S002,P0031,Electronics,3208,152.0,21.0
2022,8,S002,P0046,Clothing,2895,147.0,19.0
2022,8,S002,P0057,Clothing,2867,138.0,20.0
2022,8,S002,P0061,Clothing,3067,147.0,20.0
2022,8,S002,P0066,Clothing,2472,133.0,18.0
2022,8,S002,P0067,Furniture,2712,127.0,21.0
2022,8,S002,P0068,Electronics,2291,123.0,18.0
2022,8,S002,P0069,Clothing,2728,135.0,20.0
2022,8,S002,P0070,Electronics,2868,143.0,20.0
2022,8,S002,P0079,Furniture,3002,145.0,20.0
2022,8,S002,P0083,Toys,2533,126.0,20.0
2022,8,S002,P0085,Electronics,2894,141.0,20.0
2022,8,S002,P0094,Groceries,2741,131.0,20.0
2022,8,S002,P0096,Toys,3023,153.0,19.0
2022,8,S002,P0116,Furniture,2906,136.0,21.0
2022,8,S002,P0125,Clothing,2712,135.0,20.0
2022,8,S002,P0126,Clothing,2636,132.0,19.0
2022,8,S002,P0129,Furniture,2861,140.0,20.0
2022,8,S002,P0133,Clothing,2562,126.0,20.0
2022,8,S002,P0149,Furniture,2992,145.0,20.0
2022,8,S002,P0153,Furniture,2630,127.0,20.0
2022,8,S002,P0159,Electronics,2758,139.0,19.0
2022,8,S002,P0166,Groceries,2969,154.0,19.0
2022,8,S002,P0171,Electronics,2853,141.0,20.0
2022,8,S002,P0175,Electronics,2537,122.0,20.0
2022,8,S002,P0178,Clothing,2824,137.0,20.0
2022,8,S002,P0183,Electronics,2851,147.0,19.0
2022,8,S002,P0187,Clothing,2878,145.0,19.0
2022,8,S003,P0016,Clothing,2599,131.0,19.0
2022,8,S003,P0017,Toys,3044,140.0,21.0
2022,8,S003,P0031,Electronics,2249,117.0,19.0
2022,8,S003,P0046,Clothing,2633,131.0,20.0
2022,8,S003,P0057,Clothing,3098,155.0,19.0
2022,8,S003,P0061,Clothing,2603,133.0,19.0
2022,8,S003,P0066,Clothing,3048,146.0,20.0
2022,8,S003,P0067,Furniture,2587,129.0,20.0
2022,8,S003,P0068,Electronics,2656,137.0,19.0
2022,8,S003,P0069,Clothing,2975,152.0,19.0
2022,8,S003,P0070,Electronics,2556,136.0,18.0
2022,8,S003,P0079,Furniture,3015,137.0,22.0
2022,8,S003,P0083,Toys,2769,145.0,19.0
2022,8,S003,P0085,Electronics,2596,138.0,18.0
2022,8,S003,P0094,Groceries,2833,149.0,19.0
2022,8,S003,P0096,Toys,2849,141.0,20.0
2022,8,S003,P0116,Furniture,2719,144.0,18.0
2022,8,S003,P0125,Clothing,2850,139.0,20.0
2022,8,S003,P0126,Clothing,2670,133.0,20.0
2022,8,S003,P0129,Furniture,2693,125.0,21.0
2022,8,S003,P0133,Clothing,3015,137.0,22.0
2022,8,S003,P0149,Furniture,2744,136.0,20.0
2022,8,S003,P0153,Furniture,2661,137.0,19.0
2022,8,S003,P0159,Electronics,2900,140.0,20.0
2022,8,S003,P0166,Groceries,2692,135.0,19.0
2022,8,S003,P0171,Electronics,2932,137.0,21.0
2022,8,S003,P0175,Electronics,2406,129.0,18.0
2022,8,S003,P0178,Clothing,2997,138.0,21.0
2022,8,S003,P0183,Electronics,2524,140.0,18.0
2022,8,S003,P0187,Clothing,2796,141.0,19.0
2022,8,S004,P0016,Clothing,2930,140.0,20.0
2022,8,S004,P0017,Toys,2732,144.0,18.0
2022,8,S004,P0031,Electronics,2472,129.0,19.0
2022,8,S004,P0046,Clothing,3156,154.0,20.0
2022,8,S004,P0057,Clothing,2767,142.0,19.0
2022,8,S004,P0061,Clothing,3049,144.0,21.0
2022,8,S004,P0066,Clothing,2512,123.0,20.0
2022,8,S004,P0067,Furniture,2785,138.0,20.0
2022,8,S004,P0068,Electronics,2649,137.0,19.0
2022,8,S004,P0069,Clothing,3055,140.0,21.0
2022,8,S004,P0070,Electronics,2548,138.0,18.0
2022,8,S004,P0079,Furniture,2852,140.0,20.0
2022,8,S004,P0083,Toys,2840,132.0,21.0
2022,8,S004,P0085,Electronics,2470,129.0,19.0
2022,8,S004,P0094,Groceries,2733,134.0,20.0
2022,8,S004,P0096,Toys,2985,152.0,19.0
2022,8,S004,P0116,Furniture,3153,155.0,20.0
2022,8,S004,P0125,Clothing,2995,145.0,20.0
2022,8,S004,P0126,Clothing,2881,154.0,18.0
2022,8,S004,P0129,Furniture,2654,138.0,19.0
2022,8,S004,P0133,Clothing,3034,152.0,19.0
2022,8,S004,P0149,Furniture,2623,141.0,18.0
2022,8,S004,P0153,Furniture,2916,127.0,22.0
2022,8,S004,P0159,Electronics,2354,118.0,19.0
2022,8,S004,P0166,Groceries,3190,147.0,21.0
2022,8,S004,P0171,Electronics,2752,128.0,21.0
2022,8,S004,P0175,Electronics,2527,130.0,19.0
2022,8,S004,P0178,Clothing,2617,132.0,19.0
2022,8,S004,P0183,Electronics,2848,129.0,22.0
2022,8,S004,P0187,Clothing,2692,135.0,19.0
2022,8,S005,P0016,Clothing,2714,144.0,18.0
2022,8,S005,P0017,Toys,2634,133.0,19.0
2022,8,S005,P0031,Electronics,2501,135.0,18.0
2022,8,S005,P0046,Clothing,3145,152.0,20.0
2022,8,S005,P0057,Clothing,3099,153.0,20.0
2022,8,S005,P0061,Clothing,2980,149.0,20.0
2022,8,S005,P0066,Clothing,3090,147.0,21.0
2022,8,S005,P0067,Furniture,2692,132.0,20.0
2022,8,S005,P0068,Electronics,2542,128.0,19.0
2022,8,S005,P0069,Clothing,2808,135.0,20.0
2022,8,S005,P0070,Electronics,2767,141.0,19.0
2022,8,S005,P0079,Furniture,2789,131.0,21.0
2022,8,S005,P0083,Toys,2578,130.0,19.0
2022,8,S005,P0085,Electronics,2291,114.0,20.0
2022,8,S005,P0094,Groceries,3149,154.0,20.0
2022,8,S005,P0096,Toys,2887,150.0,19.0
2022,8,S005,P0116,Furniture,3147,148.0,21.0
2022,8,S005,P0125,Clothing,2992,146.0,20.0
2022,8,S005,P0126,Clothing,2704,140.0,19.0
2022,8,S005,P0129,Furniture,2892,145.0,19.0
2022,8,S005,P0133,Clothing,2803,143.0,19.0
2022,8,S005,P0149,Furniture,2654,132.0,20.0
2022,8,S005,P0153,Furniture,2941,132.0,22.0
2022,8,S005,P0159,Electronics,2319,123.0,18.0
2022,8,S005,P0166,Groceries,2859,138.0,20.0
2022,8,S005,P0171,Electronics,2533,141.0,17.0
2022,8,S005,P0175,Electronics,2811,151.0,18.0
2022,8,S005,P0178,Clothing,2782,137.0,20.0
2022,8,S005,P0183,Electronics,2550,132.0,19.0
2022,8,S005,P0187,Clothing,2893,138.0,20.0
2022,9,S001,P0016,Clothing,2718,138.0,19.0
2022,9,S001,P0017,Toys,2869,138.0,20.0
2022,9,S001,P0031,Electronics,2195,118.0,18.0
2022,9,S001,P0046,Clothing,2751,145.0,18.0
2022,9,S001,P0057,Clothing,2852,151.0,18.0
2022,9,S001,P0061,Clothing,2674,137.0,19.0
2022,9,S001,P0066,Clothing,2874,148.0,19.0
2022,9,S001,P0067,Furniture,2914,140.0,20.0
2022,9,S001,P0068,Electronics,2583,128.0,20.0
2022,9,S001,P0069,Clothing,2788,138.0,20.0
2022,9,S001,P0070,Electronics,2642,139.0,19.0
2022,9,S001,P0079,Furniture,2713,141.0,19.0
2022,9,S001,P0083,Toys,2540,129.0,19.0
2022,9,S001,P0085,Electronics,2505,133.0,18.0
2022,9,S001,P0094,Groceries,2737,146.0,18.0
2022,9,S001,P0096,Toys,2771,128.0,21.0
2022,9,S001,P0116,Furniture,2966,147.0,20.0
2022,9,S001,P0125,Clothing,2689,141.0,19.0
2022,9,S001,P0126,Clothing,2716,142.0,19.0
2022,9,S001,P0129,Furniture,3032,143.0,21.0
2022,9,S001,P0133,Clothing,2631,151.0,17.0
2022,9,S001,P0149,Furniture,2582,144.0,17.0
2022,9,S001,P0153,Furniture,2691,143.0,18.0
2022,9,S001,P0159,Electronics,2752,132.0,20.0
2022,9,S001,P0166,Groceries,2871,148.0,19.0
2022,9,S001,P0171,Electronics,2828,136.0,20.0
2022,9,S001,P0175,Electronics,2501,136.0,18.0
2022,9,S001,P0178,Clothing,2865,147.0,19.0
2022,9,S001,P0183,Electronics,2797,147.0,19.0
2022,9,S001,P0187,Clothing,2850,142.0,20.0
2022,9,S002,P0016,Clothing,2667,140.0,19.0
2022,9,S002,P0017,Toys,2550,136.0,18.0
2022,9,S002,P0031,Electronics,2845,149.0,19.0
2022,9,S002,P0046,Clothing,2603,138.0,18.0
2022,9,S002,P0057,Clothing,2466,144.0,17.0
2022,9,S002,P0061,Clothing,2515,129.0,19.0
2022,9,S002,P0066,Clothing,2817,144.0,19.0
2022,9,S002,P0067,Furniture,3039,156.0,19.0
2022,9,S002,P0068,Electronics,2903,148.0,19.0
2022,9,S002,P0069,Clothing,2375,133.0,17.0
2022,9,S002,P0070,Electronics,2187,119.0,18.0
2022,9,S002,P0079,Furniture,3009,144.0,20.0
2022,9,S002,P0083,Toys,2631,138.0,19.0
2022,9,S002,P0085,Electronics,2699,126.0,21.0
2022,9,S002,P0094,Groceries,3060,158.0,19.0
2022,9,S002,P0096,Toys,2843,145.0,19.0
2022,9,S002,P0116,Furniture,2379,130.0,18.0
2022,9,S002,P0125,Clothing,2794,146.0,19.0
2022,9,S002,P0126,Clothing,2829,160.0,17.0
2022,9,S002,P0129,Furniture,2959,138.0,21.0
2022,9,S002,P0133,Clothing,2830,146.0,19.0
2022,9,S002,P0149,Furniture,2714,136.0,19.0
2022,9,S002,P0153,Furniture,2646,140.0,18.0
2022,9,S002,P0159,Electronics,2556,132.0,19.0
2022,9,S002,P0166,Groceries,2352,125.0,18.0
2022,9,S002,P0171,Electronics,2547,134.0,19.0
2022,9,S002,P0175,Electronics,2700,142.0,19.0
2022,9,S002,P0178,Clothing,2903,146.0,19.0
2022,9,S002,P0183,Electronics,2801,145.0,19.0
2022,9,S002,P0187,Clothing,2715,146.0,18.0
2022,9,S003,P0016,Clothing,2754,135.0,20.0
2022,9,S003,P0017,Toys,3189,152.0,20.0
2022,9,S003,P0031,Electronics,2510,127.0,19.0
2022,9,S003,P0046,Clothing,3246,160.0,20.0
2022,9,S003,P0057,Clothing,2877,136.0,21.0
2022,9,S003,P0061,Clothing,2604,136.0,19.0
2022,9,S003,P0066,Clothing,2965,146.0,20.0
2022,9,S003,P0067,Furniture,2951,158.0,18.0
2022,9,S003,P0068,Electronics,2419,124.0,19.0
2022,9,S003,P0069,Clothing,3015,148.0,20.0
2022,9,S003,P0070,Electronics,2588,134.0,19.0
2022,9,S003,P0079,Furniture,2737,131.0,20.0
2022,9,S003,P0083,Toys,2860,146.0,19.0
2022,9,S003,P0085,Electronics,2930,149.0,19.0
2022,9,S003,P0094,Groceries,2421,127.0,19.0
2022,9,S003,P0096,Toys,2891,142.0,20.0
2022,9,S003,P0116,Furniture,2440,136.0,17.0
2022,9,S003,P0125,Clothing,2658,143.0,18.0
2022,9,S003,P0126,Clothing,2598,129.0,20.0
2022,9,S003,P0129,Furniture,2704,132.0,20.0
2022,9,S003,P0133,Clothing,2621,145.0,18.0
2022,9,S003,P0149,Furniture,2996,143.0,20.0
2022,9,S003,P0153,Furniture,2884,137.0,21.0
2022,9,S003,P0159,Electronics,2535,127.0,19.0
2022,9,S003,P0166,Groceries,2856,155.0,18.0
2022,9,S003,P0171,Electronics,2812,153.0,18.0
2022,9,S003,P0175,Electronics,2426,126.0,19.0
2022,9,S003,P0178,Clothing,2641,141.0,18.0
2022,9,S003,P0183,Electronics,2420,128.0,18.0
2022,9,S003,P0187,Clothing,2680,127.0,21.0
2022,9,S004,P0016,Clothing,3154,152.0,20.0
2022,9,S004,P0017,Toys,2850,139.0,20.0
2022,9,S004,P0031,Electronics,2396,127.0,18.0
2022,9,S004,P0046,Clothing,2594,140.0,18.0
2022,9,S004,P0057,Clothing,2657,127.0,20.0
2022,9,S004,P0061,Clothing,2528,131.0,19.0
2022,9,S004,P0066,Clothing,2697,134.0,20.0
2022,9,S004,P0067,Furniture,2922,146.0,20.0
2022,9,S004,P0068,Electronics,2881,141.0,20.0
2022,9,S004,P0069,Clothing,2963,152.0,19.0
2022,9,S004,P0070,Electronics,2676,142.0,18.0
2022,9,S004,P0079,Furniture,2607,139.0,18.0
2022,9,S004,P0083,Toys,2919,141.0,20.0
2022,9,S004,P0085,Electronics,2358,125.0,18.0
2022,9,S004,P0094,Groceries,2841,144.0,19.0
2022,9,S004,P0096,Toys,3093,158.0,19.0
2022,9,S004,P0116,Furniture,3230,160.0,20.0
2022,9,S004,P0125,Clothing,2799,140.0,19.0
2022,9,S004,P0126,Clothing,2801,144.0,19.0
2022,9,S004,P0129,Furniture,2762,146.0,18.0
2022,9,S004,P0133,Clothing,3252,165.0,19.0
2022,9,S004,P0149,Furniture,2830,148.0,19.0
2022,9,S004,P0153,Furniture,2728,139.0,19.0
2022,9,S004,P0159,Electronics,2700,133.0,20.0
2022,9,S004,P0166,Groceries,2916,151.0,19.0
2022,9,S004,P0171,Electronics,2880,145.0,19.0
2022,9,S004,P0175,Electronics,2776,142.0,19.0
2022,9,S004,P0178,Clothing,2899,143.0,20.0
2022,9,S004,P0183,Electronics,2610,124.0,21.0
2022,9,S004,P0187,Clothing,2783,142.0,19.0
2022,9,S005,P0016,Clothing,2646,131.0,20.0
2022,9,S005,P0017,Toys,2823,152.0,18.0
2022,9,S005,P0031,Electronics,2973,150.0,19.0
2022,9,S005,P0046,Clothing,2780,141.0,19.0
2022,9,S005,P0057,Clothing,2664,134.0,19.0
2022,9,S005,P0061,Clothing,2636,136.0,19.0
2022,9,S005,P0066,Clothing,2841,137.0,20.0
2022,9,S005,P0067,Furniture,2962,148.0,20.0
2022,9,S005,P0068,Electronics,2623,146.0,17.0
2022,9,S005,P0069,Clothing,2920,153.0,19.0
2022,9,S005,P0070,Electronics,2770,141.0,19.0
2022,9,S005,P0079,Furniture,2967,149.0,19.0
2022,9,S005,P0083,Toys,2630,135.0,19.0
2022,9,S005,P0085,Electronics,2462,132.0,18.0
2022,9,S005,P0094,Groceries,2852,143.0,19.0
2022,9,S005,P0096,Toys,2909,153.0,19.0
2022,9,S005,P0116,Furniture,2713,139.0,19.0
2022,9,S005,P0125,Clothing,2605,135.0,19.0
2022,9,S005,P0126,Clothing,2780,151.0,18.0
2022,9,S005,P0129,Furniture,3006,149.0,20.0
2022,9,S005,P0133,Clothing,2776,148.0,18.0
2022,9,S005,P0149,Furniture,3137,153.0,20.0
2022,9,S005,P0153,Furniture,3092,148.0,20.0
2022,9,S005,P0159,Electronics,2785,146.0,19.0
2022,9,S005,P0166,Groceries,2739,136.0,20.0
2022,9,S005,P0171,Electronics,2592,141.0,18.0
2022,9,S005,P0175,Electronics,2719,140.0,19.0
2022,9,S005,P0178,Clothing,2878,139.0,20.0
2022,9,S005,P0183,Electronics,3025,146.0,20.0
2022,9,S005,P0187,Clothing,2733,154.0,17.0
2022,10,S001,P0016,Clothing,2848,134.0,21.0
2022,10,S001,P0017,Toys,2998,135.0,22.0
2022,10,S001,P0031,Electronics,2857,139.0,20.0
2022,10,S001,P0046,Clothing,2943,136.0,21.0
2022,10,S001,P0057,Clothing,2989,139.0,21.0
2022,10,S001,P0061,Clothing,2632,133.0,19.0
2022,10,S001,P0066,Clothing,2650,132.0,20.0
2022,10,S001,P0067,Furniture,3098,144.0,21.0
2022,10,S001,P0068,Electronics,2742,144.0,19.0
2022,10,S001,P0069,Clothing,2718,131.0,20.0
2022,10,S001,P0070,Electronics,2599,134.0,19.0
2022,10,S001,P0079,Furniture,2938,147.0,19.0
2022,10,S001,P0083,Toys,2821,136.0,20.0
2022,10,S001,P0085,Electronics,2930,141.0,20.0
2022,10,S001,P0094,Groceries,2945,148.0,19.0
2022,10,S001,P0096,Toys,2515,129.0,19.0
2022,10,S001,P0116,Furniture,3044,147.0,20.0
2022,10,S001,P0125,Clothing,2983,148.0,20.0
2022,10,S001,P0126,Clothing,2718,133.0,20.0
2022,10,S001,P0129,Furniture,3035,155.0,19.0
2022,10,S001,P0133,Clothing,2666,131.0,20.0
2022,10,S001,P0149,Furniture,2725,143.0,19.0
2022,10,S001,P0153,Furniture,2941,139.0,21.0
2022,10,S001,P0159,Electronics,2809,141.0,19.0
2022,10,S001,P0166,Groceries,2861,145.0,19.0
2022,10,S001,P0171,Electronics,2749,142.0,19.0
2022,10,S001,P0175,Electronics,2971,136.0,21.0
2022,10,S001,P0178,Clothing,3059,149.0,20.0
2022,10,S001,P0183,Electronics,2537,129.0,19.0
2022,10,S001,P0187,Clothing,2650,130.0,20.0
2022,10,S002,P0016,Clothing,2627,133.0,19.0
2022,10,S002,P0017,Toys,2744,136.0,20.0
2022,10,S002,P0031,Electronics,2351,131.0,17.0
2022,10,S002,P0046,Clothing,2986,139.0,21.0
2022,10,S002,P0057,Clothing,2705,134.0,20.0
2022,10,S002,P0061,Clothing,2717,137.0,19.0
2022,10,S002,P0066,Clothing,2854,143.0,19.0
2022,10,S002,P0067,Furniture,2766,140.0,19.0
2022,10,S002,P0068,Electronics,2820,139.0,20.0
2022,10,S002,P0069,Clothing,3390,159.0,21.0
2022,10,S002,P0070,Electronics,2561,138.0,18.0
2022,10,S002,P0079,Furniture,2576,133.0,19.0
2022,10,S002,P0083,Toys,3097,145.0,21.0
2022,10,S002,P0085,Electronics,2478,132.0,18.0
2022,10,S002,P0094,Groceries,2744,131.0,20.0
2022,10,S002,P0096,Toys,2827,140.0,20.0
2022,10,S002,P0116,Furniture,2937,149.0,19.0
2022,10,S002,P0125,Clothing,2842,128.0,22.0
2022,10,S002,P0126,Clothing,2942,148.0,19.0
2022,10,S002,P0129,Furniture,2853,147.0,19.0
2022,10,S002,P0133,Clothing,3151,161.0,19.0
2022,10,S002,P0149,Furniture,2714,137.0,19.0
2022,10,S002,P0153,Furniture,3090,134.0,23.0
2022,10,S002,P0159,Electronics,2404,124.0,19.0
2022,10,S002,P0166,Groceries,3005,137.0,21.0
2022,10,S002,P0171,Electronics,2630,129.0,20.0
2022,10,S002,P0175,Electronics,2733,136.0,20.0
2022,10,S002,P0178,Clothing,2717,137.0,19.0
2022,10,S002,P0183,Electronics,2756,137.0,20.0
2022,10,S002,P0187,Clothing,2998,151.0,19.0
2022,10,S003,P0016,Clothing,2892,144.0,20.0
2022,10,S003,P0017,Toys,2889,149.0,19.0
2022,10,S003,P0031,Electronics,2735,140.0,19.0
2022,10,S003,P0046,Clothing,2728,139.0,19.0
2022,10,S003,P0057,Clothing,2821,145.0,19.0
2022,10,S003,P0061,Clothing,3071,160.0,19.0
2022,10,S003,P0066,Clothing,2723,130.0,20.0
2022,10,S003,P0067,Furniture,2894,138.0,20.0
2022,10,S003,P0068,Electronics,2216,123.0,18.0
2022,10,S003,P0069,Clothing,3022,145.0,20.0
2022,10,S003,P0070,Electronics,2480,132.0,18.0
2022,10,S003,P0079,Furniture,2725,128.0,21.0
2022,10,S003,P0083,Toys,3072,146.0,21.0
2022,10,S003,P0085,Electronics,2826,135.0,20.0
2022,10,S003,P0094,Groceries,3063,143.0,21.0
2022,10,S003,P0096,Toys,2804,129.0,21.0
2022,10,S003,P0116,Furniture,3032,150.0,20.0
2022,10,S003,P0125,Clothing,2925,149.0,19.0
2022,10,S003,P0126,Clothing,2749,146.0,18.0
2022,10,S003,P0129,Furniture,2942,148.0,19.0
2022,10,S003,P0133,Clothing,3055,149.0,20.0
2022,10,S003,P0149,Furniture,2831,142.0,19.0
2022,10,S003,P0153,Furniture,2724,137.0,19.0
2022,10,S003,P0159,Electronics,2868,146.0,19.0
2022,10,S003,P0166,Groceries,2612,131.0,19.0
2022,10,S003,P0171,Electronics,2912,145.0,20.0
2022,10,S003,P0175,Electronics,2649,143.0,18.0
2022,10,S003,P0178,Clothing,2807,123.0,22.0
2022,10,S003,P0183,Electronics,2978,142.0,20.0
2022,10,S003,P0187,Clothing,2842,149.0,19.0
2022,10,S004,P0016,Clothing,2816,144.0,19.0
2022,10,S004,P0017,Toys,2993,138.0,21.0
2022,10,S004,P0031,Electronics,2468,128.0,19.0
2022,10,S004,P0046,Clothing,2555,131.0,19.0
2022,10,S004,P0057,Clothing,3186,145.0,21.0
2022,10,S004,P0061,Clothing,2741,127.0,21.0
2022,10,S004,P0066,Clothing,2975,151.0,19.0
2022,10,S004,P0067,Furniture,2511,129.0,19.0
2022,10,S004,P0068,Electronics,2717,137.0,19.0
2022,10,S004,P0069,Clothing,2876,144.0,19.0
2022,10,S004,P0070,Electronics,2740,152.0,18.0
2022,10,S004,P0079,Furniture,2979,146.0,20.0
2022,10,S004,P0083,Toys,2723,133.0,20.0
2022,10,S004,P0085,Electronics,2895,148.0,19.0
2022,10,S004,P0094,Groceries,2999,142.0,21.0
2022,10,S004,P0096,Toys,2947,135.0,21.0
2022,10,S004,P0116,Furniture,3103,157.0,19.0
2022,10,S004,P0125,Clothing,2923,141.0,20.0
2022,10,S004,P0126,Clothing,2804,133.0,21.0
2022,10,S004,P0129,Furniture,2565,131.0,19.0
2022,10,S004,P0133,Clothing,2723,140.0,19.0
2022,10,S004,P0149,Furniture,3097,154.0,20.0
2022,10,S004,P0153,Furniture,2701,140.0,19.0
2022,10,S004,P0159,Electronics,2578,122.0,21.0
2022,10,S004,P0166,Groceries,2782,138.0,20.0
2022,10,S004,P0171,Electronics,2657,138.0,19.0
2022,10,S004,P0175,Electronics,2643,128.0,20.0
2022,10,S004,P0178,Clothing,2633,128.0,20.0
2022,10,S004,P0183,Electronics,2779,136.0,20.0
2022,10,S004,P0187,Clothing,2748,134.0,20.0
2022,10,S005,P0016,Clothing,2809,142.0,19.0
2022,10,S005,P0017,Toys,2976,130.0,22.0
2022,10,S005,P0031,Electronics,2799,137.0,20.0
2022,10,S005,P0046,Clothing,3130,156.0,20.0
2022,10,S005,P0057,Clothing,2744,141.0,19.0
2022,10,S005,P0061,Clothing,3109,153.0,20.0
2022,10,S005,P0066,Clothing,2890,144.0,20.0
2022,10,S005,P0067,Furniture,2932,152.0,19.0
2022,10,S005,P0068,Electronics,2500,131.0,19.0
2022,10,S005,P0069,Clothing,2463,134.0,18.0
2022,10,S005,P0070,Electronics,2562,137.0,18.0
2022,10,S005,P0079,Furniture,2794,133.0,21.0
2022,10,S005,P0083,Toys,2756,134.0,20.0
2022,10,S005,P0085,Electronics,2680,130.0,20.0
2022,10,S005,P0094,Groceries,3026,146.0,20.0
2022,10,S005,P0096,Toys,2925,138.0,21.0
2022,10,S005,P0116,Furniture,2748,129.0,21.0
2022,10,S005,P0125,Clothing,2755,132.0,20.0
2022,10,S005,P0126,Clothing,2943,138.0,21.0
2022,10,S005,P0129,Furniture,2978,151.0,19.0
2022,10,S005,P0133,Clothing,3048,153.0,19.0
2022,10,S005,P0149,Furniture,2603,139.0,18.0
2022,10,S005,P0153,Furniture,2664,142.0,18.0
2022,10,S005,P0159,Electronics,2741,130.0,21.0
2022,10,S005,P0166,Groceries,2779,145.0,19.0
2022,10,S005,P0171,Electronics,2710,136.0,19.0
2022,10,S005,P0175,Electronics,2556,130.0,19.0
2022,10,S005,P0178,Clothing,2818,137.0,20.0
2022,10,S005,P0183,Electronics,2637,133.0,19.0
